total_chars_name,total_chars_description,total_chars_username,name_equals_username,total_numbers_name,total_numbers_username,total_emojis_name,total_emojis_username,total_words_description,total_emojis_description,total_numbers_description,total_words_name,followers,friends,age,gen,org
7.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,25.0,0.0,M,N
20.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,71.0,1.0,F,N
15.0,123.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,1644.0,1386.0,0.0,F,N
1.0,2.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,1316.0,2.0,M,N
9.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,446.0,1617.0,2.0,M,N
2.0,27.0,13.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,21.0,55.0,1.0,F,N
15.0,64.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,817.0,1129.0,1.0,F,N
15.0,64.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,817.0,1129.0,0.0,F,N
37.0,132.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,20.0,5.0,1090.0,35.0,0.0,U,Y
12.0,96.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,3641.0,719.0,,,
16.0,40.0,14.0,0.0,0.0,4.0,3.0,0.0,7.0,1.0,0.0,1.0,9434.0,19.0,,,
16.0,150.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,13.0,2.0,5254.0,1647.0,,,
9.0,144.0,13.0,0.0,0.0,4.0,0.0,0.0,19.0,10.0,2.0,2.0,10711.0,103.0,,,
5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,F,N
5.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,71.0,107.0,0.0,M,N
8.0,94.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,1156.0,219.0,0.0,M,N
8.0,94.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,1156.0,219.0,0.0,M,N
22.0,0.0,15.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,192.0,3.0,M,N
8.0,57.0,11.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,6.0,,,
16.0,142.0,15.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0,2.0,75.0,9.0,3.0,U,Y
17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1484.0,2696.0,1.0,F,N
16.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,U,Y
9.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,152.0,1.0,U,Y
13.0,126.0,10.0,0.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,2.0,10173.0,2255.0,0.0,F,N
17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1218.0,166.0,3.0,U,Y
7.0,136.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,1.0,785.0,1192.0,1.0,M,N
24.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,586.0,5894.0,3.0,M,N
25.0,90.0,26.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,3.0,268.0,3.0,,,
11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,107.0,519.0,3.0,U,Y
24.0,20.0,15.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,199.0,846.0,0.0,M,N
6.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,1.0,405.0,2399.0,1.0,M,N
8.0,0.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,160.0,209.0,1.0,F,N
11.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,92.0,1.0,M,N
9.0,136.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,98.0,133.0,3.0,M,N
9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,382.0,1740.0,2.0,F,N
11.0,20.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,224.0,978.0,3.0,M,N
4.0,22.0,13.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,70.0,201.0,0.0,F,N
3.0,135.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,2.0,1.0,17.0,38.0,0.0,M,N
14.0,60.0,15.0,0.0,0.0,4.0,1.0,0.0,9.0,4.0,6.0,1.0,355.0,784.0,1.0,M,N
36.0,160.0,9.0,0.0,2.0,2.0,0.0,0.0,22.0,0.0,2.0,6.0,723.0,322.0,3.0,U,Y
14.0,79.0,11.0,0.0,0.0,2.0,0.0,0.0,13.0,4.0,0.0,2.0,925.0,7516.0,0.0,M,N
3.0,17.0,17.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,828.0,692.0,1.0,F,N
16.0,117.0,11.0,0.0,0.0,4.0,1.0,0.0,19.0,1.0,0.0,3.0,9195.0,9355.0,2.0,M,N
13.0,134.0,13.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,1.0,1839.0,732.0,1.0,F,N
33.0,155.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,54.0,15.0,0.0,M,N
8.0,43.0,15.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,2.0,550.0,6140.0,3.0,M,N
13.0,46.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,23.0,38.0,0.0,F,N
4.0,38.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,523.0,450.0,0.0,M,N
16.0,121.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,18.0,65.0,3.0,U,Y
13.0,89.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,13.0,46.0,0.0,M,N
14.0,101.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,2.0,629.0,405.0,1.0,M,N
9.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,390.0,0.0,U,Y
29.0,98.0,15.0,0.0,2.0,0.0,0.0,0.0,16.0,3.0,5.0,5.0,280.0,14.0,1.0,F,N
1.0,14.0,10.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,12.0,17.0,3.0,U,Y
11.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,M,N
4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,136.0,1.0,M,N
17.0,70.0,11.0,0.0,5.0,0.0,5.0,0.0,2.0,8.0,0.0,1.0,601.0,397.0,0.0,F,N
8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,526.0,1.0,M,N
17.0,43.0,15.0,0.0,0.0,3.0,2.0,0.0,8.0,0.0,4.0,3.0,263.0,1535.0,0.0,F,N
1.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,M,N
11.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,261.0,996.0,2.0,F,N
3.0,32.0,12.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,4.0,1.0,100.0,142.0,0.0,F,N
6.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,351.0,425.0,0.0,U,Y
7.0,52.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,20436.0,1.0,0.0,M,N
4.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,M,N
11.0,136.0,10.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,2.0,82.0,168.0,1.0,M,N
13.0,158.0,15.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,2.0,1.0,49.0,179.0,2.0,F,N
11.0,148.0,11.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,2.0,2.0,109.0,304.0,0.0,F,N
17.0,128.0,15.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,101.0,467.0,1.0,F,N
10.0,141.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,4.0,2.0,3634.0,1751.0,0.0,F,N
19.0,68.0,11.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,2.0,30.0,548.0,2.0,M,N
11.0,38.0,15.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,130.0,489.0,1.0,U,Y
6.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,M,N
10.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,211.0,209.0,2.0,M,N
6.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,1.0,M,N
8.0,31.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1110.0,830.0,0.0,F,N
14.0,123.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,16.0,59.0,0.0,F,N
6.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,156.0,1167.0,0.0,M,N
17.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,894.0,314.0,1.0,M,N
9.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,176.0,0.0,M,N
15.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,504.0,276.0,1.0,M,N
11.0,106.0,14.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,,,
6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,375.0,0.0,M,N
10.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,471.0,2.0,F,N
8.0,33.0,9.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0,0.0,1.0,17.0,20.0,0.0,F,N
19.0,76.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,3.0,341.0,637.0,0.0,M,N
20.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,36.0,3.0,M,N
12.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,1.0,M,N
9.0,118.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,2.0,498.0,727.0,1.0,F,N
14.0,39.0,11.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,1.0,884.0,1937.0,0.0,M,N
12.0,118.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.0,2.0,214.0,887.0,0.0,M,N
12.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2137.0,4072.0,1.0,M,N
15.0,73.0,15.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,1401.0,2602.0,3.0,M,N
20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,180.0,486.0,3.0,M,N
5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.0,733.0,0.0,F,N
23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,374.0,1560.0,3.0,M,N
10.0,149.0,12.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,4.0,1.0,678.0,1282.0,1.0,F,N
14.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,273.0,1018.0,3.0,F,N
8.0,18.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,404.0,414.0,0.0,M,N
8.0,159.0,9.0,0.0,0.0,4.0,1.0,0.0,26.0,0.0,0.0,2.0,8.0,65.0,3.0,F,N
7.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,166.0,2.0,M,N
13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,286.0,3.0,M,N
22.0,0.0,15.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,15.0,69.0,1.0,M,N
3.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,256.0,3.0,U,Y
7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.0,1.0,M,N
8.0,5.0,15.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,3.0,U,Y
6.0,109.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,2.0,6.0,79.0,1.0,M,N
29.0,156.0,13.0,0.0,0.0,2.0,3.0,0.0,30.0,2.0,0.0,5.0,225.0,657.0,2.0,F,N
6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,35.0,3.0,M,N
10.0,62.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,42.0,178.0,0.0,F,N
6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.0,26.0,0.0,M,N
15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,117.0,3.0,M,N
24.0,30.0,8.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,358.0,619.0,3.0,M,N
14.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,F,N
6.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,114.0,3.0,M,N
14.0,19.0,12.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,40.0,318.0,0.0,M,N
15.0,12.0,10.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,679.0,792.0,3.0,F,N
16.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,226.0,277.0,0.0,M,N
14.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,751.0,1955.0,1.0,M,N
4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,103.0,3.0,M,N
29.0,127.0,15.0,0.0,0.0,0.0,2.0,0.0,23.0,6.0,0.0,5.0,4095.0,4067.0,1.0,M,N
14.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,421.0,3.0,U,Y
3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,133.0,112.0,1.0,F,N
6.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,160.0,0.0,M,N
18.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,57.0,2.0,U,Y
15.0,10.0,14.0,0.0,0.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,1148.0,979.0,1.0,M,N
11.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,3.0,M,N
27.0,36.0,20.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,4.0,208.0,471.0,3.0,M,N
26.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,82.0,3.0,M,N
19.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,140.0,3.0,U,Y
8.0,37.0,8.0,0.0,0.0,2.0,0.0,0.0,7.0,8.0,0.0,2.0,264.0,1826.0,0.0,M,N
11.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,89.0,1.0,M,N
7.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,269.0,691.0,0.0,M,N
16.0,66.0,13.0,0.0,0.0,4.0,2.0,0.0,11.0,0.0,8.0,4.0,4.0,37.0,3.0,M,N
6.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,19.0,421.0,1.0,M,N
4.0,140.0,15.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,2.0,1.0,14.0,34.0,1.0,F,N
12.0,174.0,12.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,7.0,1.0,0.0,5.0,0.0,M,N
14.0,121.0,15.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,22.0,0.0,M,N
6.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,286.0,1.0,M,N
15.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,2.0,M,N
13.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,2.0,M,N
11.0,148.0,11.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,224.0,208.0,1.0,M,N
17.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.0,3.0,M,N
17.0,150.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,814.0,993.0,1.0,F,N
12.0,86.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,535.0,2537.0,3.0,M,N
19.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,471.0,2227.0,0.0,M,N
13.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,124.0,146.0,1.0,M,N
18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,969.0,1854.0,1.0,M,N
12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,14.0,2.0,M,N
5.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,36.0,114.0,0.0,M,N
14.0,127.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,3.0,1.0,11081.0,5788.0,0.0,M,N
9.0,132.0,11.0,0.0,0.0,3.0,0.0,0.0,26.0,5.0,3.0,1.0,374.0,0.0,2.0,M,N
8.0,81.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,1.0,243.0,268.0,0.0,F,N
13.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,171.0,6752.0,2.0,F,N
11.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,36.0,33.0,1.0,F,N
6.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,F,N
10.0,56.0,10.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0,61.0,806.0,1.0,M,N
13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,205.0,939.0,2.0,F,N
5.0,41.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,291.0,365.0,0.0,F,N
13.0,17.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,3.0,841.0,3571.0,0.0,M,N
8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,14.0,0.0,M,N
8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,129.0,2.0,M,N
22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,5.0,3.0,M,N
7.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,145.0,225.0,3.0,M,N
2.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,M,N
26.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,1.0,F,N
12.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,M,N
17.0,29.0,11.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,29.0,2.0,M,N
2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,357.0,197.0,0.0,F,N
20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,565.0,0.0,M,N
18.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,242.0,221.0,3.0,M,N
17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,61.0,88.0,2.0,M,N
10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,1755.0,1.0,M,N
12.0,84.0,10.0,0.0,0.0,4.0,0.0,0.0,15.0,2.0,0.0,2.0,774.0,0.0,3.0,U,Y
8.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,84.0,0.0,M,N
12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77.0,447.0,2.0,F,N
4.0,52.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,6.0,2.0,1.0,1.0,84.0,2.0,M,N
25.0,63.0,9.0,0.0,0.0,2.0,0.0,0.0,12.0,2.0,0.0,3.0,157.0,307.0,2.0,F,N
17.0,0.0,13.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,223.0,0.0,M,N
7.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,251.0,1147.0,1.0,M,N
15.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,147.0,302.0,2.0,F,N
6.0,23.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,6.0,1.0,233.0,80.0,3.0,U,Y
16.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,420.0,298.0,1.0,M,N
6.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,M,N
14.0,84.0,9.0,0.0,0.0,4.0,0.0,0.0,15.0,3.0,3.0,3.0,9917.0,469.0,1.0,M,N
25.0,158.0,12.0,0.0,0.0,2.0,2.0,0.0,21.0,1.0,2.0,3.0,390.0,1133.0,0.0,M,N
7.0,58.0,10.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,43.0,1.0,F,N
8.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,195.0,135.0,0.0,F,N
14.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,164.0,0.0,M,N
20.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2695.0,1669.0,3.0,M,N
5.0,116.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,1.0,346.0,597.0,0.0,F,N
21.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,839.0,0.0,M,N
2.0,91.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,15.0,1.0,611.0,881.0,1.0,M,N
7.0,38.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,171.0,520.0,3.0,M,N
18.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2508.0,3938.0,3.0,M,N
8.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,147.0,272.0,1.0,F,N
6.0,26.0,15.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,1.0,125.0,992.0,1.0,F,N
23.0,94.0,11.0,0.0,0.0,1.0,2.0,0.0,18.0,1.0,0.0,7.0,1.0,27.0,0.0,F,N
12.0,27.0,14.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,2.0,910.0,968.0,0.0,M,N
25.0,8.0,15.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,71.0,416.0,0.0,M,N
11.0,0.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,F,N
16.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,188.0,402.0,1.0,M,N
10.0,53.0,10.0,0.0,0.0,5.0,0.0,0.0,10.0,1.0,0.0,2.0,4.0,95.0,3.0,M,N
8.0,3.0,15.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,117.0,3.0,M,N
5.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,66.0,3.0,F,N
15.0,155.0,11.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,2.0,937.0,3372.0,0.0,M,N
19.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,174.0,439.0,2.0,M,N
14.0,82.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,102.0,103.0,0.0,M,N
8.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,139.0,758.0,2.0,M,N
11.0,73.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,1.0,17.0,280.0,1.0,M,N
7.0,28.0,13.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,11.0,12.0,1.0,F,N
11.0,144.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,12.0,2.0,0.0,15.0,3.0,U,Y
2.0,36.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1759.0,1783.0,2.0,M,N
19.0,144.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,3.0,6.0,11.0,2.0,U,Y
15.0,26.0,15.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,24.0,1.0,F,N
26.0,107.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,3.0,922.0,1170.0,1.0,M,N
